Id,SalePrice
2735,135661.12196222277
2736,145403.72618597027
2737,124725.24318964797
2738,140537.45082812713
2739,146183.9753887343
2740,132026.45574431118
2741,144888.647295749
2742,147762.1562663244
2743,143242.60675228047
2744,144361.88448575087
2745,137132.6628923023
2746,130187.93489876535
2747,155673.56851007591
2748,120800.38688645048
2749,132023.49006705114
2750,135732.9014908697
2751,123549.27672445004
2752,258502.28552611495
2753,144010.94528845648
2754,168861.99211638924
2755,120536.4424842002
2756,114958.28788552182
2757,99335.85478194282
2758,110324.8795394138
2759,157228.82078388697
2760,141255.02536882408
2761,141821.8043513126
2762,144154.5719362302
2763,178893.82169574648
2764,186279.1693431305
2765,270190.1508333982
2766,139103.80158513162
2767,98695.4164244214
2768,149446.75296511725
2769,141160.1987577658
2770,167848.926853296
2771,126083.57573704193
2772,136100.76940526284
2773,142149.3618274847
2774,137109.27179251506
2775,141845.54379623904
2776,139700.1400735469
2777,160651.33558192576
2778,157129.2839106772
2779,132818.27876701675
2780,117130.33420297632
2781,116949.86122563334
2782,112968.30140110139
2783,117409.63728171439
2784,123230.42493181607
2785,139945.25267926167
2786,111252.32839317787
2787,119454.05423943879
2788,112096.07757252347
2789,235847.52623584465
2790,103264.50261941641
2791,122570.70446378438
2792,109497.12518983897
2793,166200.38496572315
2794,116516.89608156972
2795,118983.15733268486
2796,116106.95662707865
2797,176189.85493510767
2798,122318.3408235798
2799,115395.1025178316
2800,98843.96228200491
2801,122197.13695331757
2802,133405.7386463829
2803,153130.22994473402
2804,154967.3280653882
2805,100895.2837605902
2806,113730.25356154042
2807,174302.8536530781
2808,141406.41986140737
2809,128296.27076752743
2810,141853.3066263079
2811,147895.55654288354
2812,131573.39846315898
2813,157299.15792060256
2814,156022.05545408285
2815,106431.38704332396
2816,216491.12635237243
2817,130128.08787820367
2818,125518.10198686145
2819,188327.10345527413
2820,131099.12626949523
2821,107147.43780121731
2822,170634.26845130746
2823,189575.76922084947
2824,163920.9755747763
2825,159647.2473154579
2826,136091.45197463862
2827,152279.12189531088
2828,191570.50453580747
2829,160243.9678837874
2830,203113.41485464983
2831,198184.6427822278
2832,191031.15106962732
2833,284050.4502064717
2834,201108.38605798996
2835,216289.08251727375
2836,196713.3240650255
2837,156489.1533241607
2838,147105.23153410558
2839,179969.78045987914
2840,201545.38237925275
2841,197621.0255567352
2842,202406.62362052168
2843,139808.57897287107
2844,139915.89834034647
2845,124951.24944323048
2846,200094.35728035492
2847,184851.3954463753
2848,225311.3484434567
2849,202207.53483257434
2850,295999.75275085727
2851,259335.08661001656
2852,217155.59272802982
2853,229218.75336542763
2854,130789.35384754244
2855,203385.07650839724
2856,199092.7540956718
2857,196713.3240650255
2858,199644.81468785784
2859,134335.63719609543
2860,137800.33381714803
2861,140960.60527857405
2862,190933.31053093093
2863,131232.35878677102
2864,257945.12280540998
2865,132189.82558844134
2866,167877.63468192102
2867,110043.82925466135
2868,122905.55211142289
2869,134736.91987744736
2870,152086.91460667198
2871,123684.85082260042
2872,92394.56187677791
2873,105549.44066532333
2874,144004.17701575495
2875,113044.26454202544
2876,163433.5123016385
2877,149003.353318114
2878,162973.1642060221
2879,138579.0561121757
2880,107114.31143658867
2881,162735.4901984352
2882,154253.71368120288
2883,169812.36429222056
2884,186033.93437254618
2885,172318.17590142257
2886,174533.57667937706
2887,113144.92367700007
2888,122564.6342031617
2889,97133.51552746995
2890,108753.33110825099
2891,149808.13722742346
2892,99558.86500303798
2893,124233.17952785401
2894,98087.0643124188
2895,323128.4515662894
2896,303853.868021972
2897,187688.21398944274
2898,153315.65086980994
2899,238778.72994590495
2900,146122.40453208942
2901,176670.16829907233
2902,166485.1917518595
2903,328823.10303670185
2904,343075.8941098391
2905,138216.57257480075
2906,202096.4976227663
2907,119097.27833311044
2908,125493.5779769131
2909,141305.0307331198
2910,118848.0604081992
2911,112143.71015646266
2912,145894.93229505414
2913,115727.70557769675
2914,113660.66084324449
2915,113660.66084324449
2916,113118.70317812976
2917,144457.36990661558
2918,128687.03959617573
2919,232674.72492401022
